CD_NOM,CD_REF,NOM_SCIENTIFIQUE,L,T,C,HA,HE,R,N,S,Tx,MO
717066,717066,"Alchemilla propinqua H.Lindb. ex Juz., 1923",,,,,,,,,,
81171,81171,"Alchemilla subsericea Reut., 1854",8,2,4,6,5,4,3,0,3,5
81179,81179,"Alchemilla transiens (Buser) Buser, 1898",8,3,4,6,5,4,3,0,3,5
81423,81423,"Allium lusitanicum Lam., 1783",9,2,5,4,3,6,2,0,3,3
84937,84937,"Astrantia minor L., 1753",7,3,4,6,5,3,3,0,3,5
132522,132522,"Campanula scheuchzeri subsp. scheuchzeri Vill., 1779",8,2,4,6,5,4,3,0,3,5
87724,87724,"Campanula scheuchzeri Vill., 1779",8,2,4,6,5,4,3,0,3,5
133087,133087,"Cerastium arvense subsp. strictum Gaudin, 1828",9,3,6,6,4,4,2,0,3,5
133103,133103,"Cerastium fontanum subsp. lucorum (Schur) Soó, 1970",6,3,5,8,8,5,6,0,3,8
92124,92124,"Colchicum alpinum DC., 1805",8,2,6,6,5,3,3,0,3,5
93250,93250,"Crocus nudiflorus Sm., 1798",8,6,3,6,5,3,3,0,3,4
619224,619224,"Dactylorhiza insularis (Sommier) í“.Sánchez & Herrero, 2005",6,3,3,6,5,3,2,0,3,5
612589,612589,"Dianthus seguieri subsp. pseudocollinus (P.Fourn.) Jauzein, 2010",8,3,7,6,4,3,1,0,4,5
95462,95462,"Drymocallis rupestris (L.) Soják, 1989",7,2,6,3,3,4,3,0,8,1
98104,98104,"Festuca billyi Kerguélen & Plonka, 1991",8,3,4,5,4,3,1,0,4,5
98374,98374,"Festuca microphylla (St.-Yves) Patzke, 1964",8,2,3,4,4,3,1,0,4,5
98586,98586,"Festuca trichophylla (Ducros ex Gaudin) K.Richt., 1890",6,3,4,9,8,5,4,0,1,9
134642,134642,"Festuca trichophylla subsp. asperifolia (St.-Yves) Al-Bermani, 1992",6,3,4,9,8,5,4,0,1,9
134644,134644,"Festuca trichophylla subsp. trichophylla (Ducros ex Gaudin) K.Richt., 1890",7,3,7,9,8,7,4,0,2,9
99854,99854,"Gentiana acaulis L., 1753",8,2,4,6,5,2,2,0,3,4
99903,99903,"Gentiana lutea L., 1753",7,3,4,6,5,4,2,0,3,4
135036,135036,"Gentiana lutea subsp. lutea L., 1753",7,3,4,6,5,4,2,0,3,4
99928,99928,"Gentiana punctata L., 1753",8,2,4,6,5,2,2,0,3,4
99929,99929,"Gentiana purpurea L., 1753",7,3,4,6,5,3,2,0,3,4
100208,100208,"Geum montanum L., 1753",7,2,3,6,5,2,2,0,5,5
101610,101610,"Hieracium alpinum L., 1753",8,2,3,5,5,1,1,0,3,4
101656,101656,"Hieracium asclepioides Arv.-Touv. & Briq., 1899",5,2,8,7,7,5,5,0,3,3
101666,101666,"Hieracium attractum Arv.-Touv., 1904",,,,,,,,,,
101703,101703,"Hieracium berardianum Arv.-Touv., 1879",7,2,7,5,5,3,3,0,4,6
101742,101742,"Hieracium brunelliforme Arv.-Touv., 1888",7,2,3,5,5,3,3,0,7,6
162017,162017,"Hieracium buglossoides Arv.-Touv., 1880",7,3,3,3,3,3,3,0,7,1
101751,101751,"Hieracium caerulaceum Arv.-Touv., 1883",7,2,8,5,5,5,5,0,7,6
101787,101787,"Hieracium cebennense Arv.-Touv. ex B.-A.Martin, 1893",7,2,4,5,5,3,3,0,7,6
101820,101820,"Hieracium cichoriaceum Arv.-Touv., 1888",7,2,8,5,5,3,3,0,7,7
101924,101924,"Hieracium elegantidens Zahn, 1916",7,2,8,5,5,4,3,0,4,7
101953,101953,"Hieracium exilentum Arv.-Touv., 1888",5,2,7,5,5,5,3,0,3,3
101958,101958,"Hieracium falcidens (Lamotte) Arv.-Touv., 1881",,,,,,,,,,
102041,102041,"Hieracium halleri Vill., 1788",7,1,7,5,5,3,3,0,4,7
717244,717244,"Hieracium intricatum Arv.-Touv., 1876",7,2,8,5,5,3,3,0,7,6
